169	56	38
156	44	36
162	53	38
165	50	38
162	52	38
161	54	36
165	52	38
166	58	38
165	58	37
165	50	37
169	62	38
157	50	38
161	46	36
163	48	37
162	53	38
147	36	35
163	55	38
160	51	37
164	52	38
155	44	37
158	51	36
158	42	36
158	41	38
160	46.5	37
165	51	37
160	52	36
159	60	38
170	51	38
158	44	36
160	50	39
158	50	37
161	52	38
175	47	37
164	48	38
166	52	36
168	45	37
162	53	37
152	42	36
156	43	36
170	53	38
169	48	38
164	62	39
